List of all supported languages
Language	Voice type	Language code	Voice name	SSML Gender	Sample
Mandarin Chinese	Premium	cmn-CN	cmn-CN-Wavenet-D	FEMALE	
Mandarin Chinese	Standard	cmn-TW	cmn-TW-Standard-A	FEMALE	
Mandarin Chinese	Standard	cmn-TW	cmn-TW-Standard-B	MALE	
Mandarin Chinese	Standard	cmn-TW	cmn-TW-Standard-C	MALE	
Mandarin Chinese	Premium	cmn-TW	cmn-TW-Wavenet-A	FEMALE	
Mandarin Chinese	Premium	cmn-TW	cmn-TW-Wavenet-B	MALE	
Mandarin Chinese	Premium	cmn-TW	cmn-TW-Wavenet-C	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Achernar	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Achird	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Algenib	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Algieba	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Alnilam	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Aoede	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Autonoe	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Callirrhoe	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Charon	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Despina	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Enceladus	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Erinome	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Fenrir	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Gacrux	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Iapetus	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Kore	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Laomedeia	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Leda	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Orus	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Puck	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Pulcherrima	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Rasalgethi	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Sadachbia	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Sadaltager	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Schedar	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Sulafat	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Umbriel	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Vindemiatrix	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Zephyr	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Chirp3-HD-Zubenelgenubi	MALE	
Marathi (India)	Standard	mr-IN	mr-IN-Standard-A	FEMALE	
Marathi (India)	Standard	mr-IN	mr-IN-Standard-B	MALE	
Marathi (India)	Standard	mr-IN	mr-IN-Standard-C	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Wavenet-A	FEMALE	
Marathi (India)	Premium	mr-IN	mr-IN-Wavenet-B	MALE	
Marathi (India)	Premium	mr-IN	mr-IN-Wavenet-C	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Achernar	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Achird	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Algenib	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Algieba	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Alnilam	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Aoede	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Autonoe	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Callirrhoe	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Charon	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Despina	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Enceladus	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Erinome	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Fenrir	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Gacrux	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Iapetus	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Kore	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Laomedeia	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Leda	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Orus	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Puck	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Pulcherrima	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Rasalgethi	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Sadachbia	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Sadaltager	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Schedar	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Sulafat	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Umbriel	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Vindemiatrix	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Zephyr	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Chirp3-HD-Zubenelgenubi	MALE	
Norwegian (Norway)	Standard	nb-NO	nb-NO-Standard-F	FEMALE	
Norwegian (Norway)	Standard	nb-NO	nb-NO-Standard-G	MALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Wavenet-F	FEMALE	
Norwegian (Norway)	Premium	nb-NO	nb-NO-Wavenet-G	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Achernar	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Achird	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Algenib	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Algieba	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Alnilam	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Aoede	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Autonoe	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Callirrhoe	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Charon	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Despina	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Enceladus	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Erinome	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Fenrir	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Gacrux	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Iapetus	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Kore	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Laomedeia	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Leda	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Orus	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Puck	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Pulcherrima	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Rasalgethi	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Sadachbia	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Sadaltager	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Schedar	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Sulafat	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Umbriel	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Vindemiatrix	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Zephyr	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Chirp3-HD-Zubenelgenubi	MALE	
Polish (Poland)	Standard	pl-PL	pl-PL-Standard-F	FEMALE	
Polish (Poland)	Standard	pl-PL	pl-PL-Standard-G	MALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Wavenet-F	FEMALE	
Polish (Poland)	Premium	pl-PL	pl-PL-Wavenet-G	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Achernar	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Achird	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Algenib	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Algieba	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Alnilam	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Aoede	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Autonoe	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Callirrhoe	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Charon	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Despina	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Enceladus	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Erinome	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Fenrir	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Gacrux	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Iapetus	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Kore	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Laomedeia	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Leda	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Orus	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Puck	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Pulcherrima	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Rasalgethi	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Sadachbia	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Sadaltager	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Schedar	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Sulafat	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Umbriel	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Vindemiatrix	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Zephyr	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Chirp3-HD-Zubenelgenubi	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Neural2-A	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Neural2-B	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Neural2-C	FEMALE	
Portuguese (Brazil)	Standard	pt-BR	pt-BR-Standard-A	FEMALE	
Portuguese (Brazil)	Standard	pt-BR	pt-BR-Standard-B	MALE	
Portuguese (Brazil)	Standard	pt-BR	pt-BR-Standard-C	FEMALE	
Portuguese (Brazil)	Standard	pt-BR	pt-BR-Standard-D	FEMALE	
Portuguese (Brazil)	Standard	pt-BR	pt-BR-Standard-E	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Wavenet-A	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Wavenet-B	MALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Wavenet-C	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Wavenet-D	FEMALE	
Portuguese (Brazil)	Premium	pt-BR	pt-BR-Wavenet-E	MALE	
Portuguese (Portugal)	Standard	pt-PT	pt-PT-Standard-E	FEMALE	
Portuguese (Portugal)	Standard	pt-PT	pt-PT-Standard-F	MALE	
Portuguese (Portugal)	Premium	pt-PT	pt-PT-Wavenet-E	FEMALE	
Portuguese (Portugal)	Premium	pt-PT	pt-PT-Wavenet-F	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Achernar	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Achird	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Algenib	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Algieba	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Alnilam	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Aoede	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Autonoe	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Callirrhoe	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Charon	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Despina	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Enceladus	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Erinome	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Fenrir	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Gacrux	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Iapetus	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Kore	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Laomedeia	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Leda	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Orus	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Puck	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Pulcherrima	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Rasalgethi	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Sadachbia	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Sadaltager	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Schedar	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Sulafat	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Umbriel	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Vindemiatrix	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Zephyr	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Chirp3-HD-Zubenelgenubi	MALE	
Punjabi (India)	Standard	pa-IN	pa-IN-Standard-A	FEMALE	
Punjabi (India)	Standard	pa-IN	pa-IN-Standard-B	MALE	
Punjabi (India)	Standard	pa-IN	pa-IN-Standard-C	FEMALE	
Punjabi (India)	Standard	pa-IN	pa-IN-Standard-D	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Wavenet-A	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Wavenet-B	MALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Wavenet-C	FEMALE	
Punjabi (India)	Premium	pa-IN	pa-IN-Wavenet-D	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Achernar	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Achird	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Algenib	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Algieba	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Alnilam	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Aoede	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Autonoe	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Callirrhoe	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Charon	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Despina	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Enceladus	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Erinome	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Fenrir	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Gacrux	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Iapetus	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Kore	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Laomedeia	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Leda	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Orus	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Puck	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Pulcherrima	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Rasalgethi	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Sadachbia	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Sadaltager	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Schedar	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Sulafat	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Umbriel	MALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Vindemiatrix	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Zephyr	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Chirp3-HD-Zubenelgenubi	MALE	
Romanian (Romania)	Standard	ro-RO	ro-RO-Standard-B	FEMALE	
Romanian (Romania)	Premium	ro-RO	ro-RO-Wavenet-B	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Aoede	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Charon	MALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Fenrir	MALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Kore	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Leda	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Orus	MALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Puck	MALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Chirp3-HD-Zephyr	FEMALE	
Russian (Russia)	Standard	ru-RU	ru-RU-Standard-A	FEMALE	
Russian (Russia)	Standard	ru-RU	ru-RU-Standard-B	MALE	
Russian (Russia)	Standard	ru-RU	ru-RU-Standard-C	FEMALE	
Russian (Russia)	Standard	ru-RU	ru-RU-Standard-D	MALE	
Russian (Russia)	Standard	ru-RU	ru-RU-Standard-E	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Wavenet-A	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Wavenet-B	MALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Wavenet-C	FEMALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Wavenet-D	MALE	
Russian (Russia)	Premium	ru-RU	ru-RU-Wavenet-E	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Achernar	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Achird	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Algenib	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Algieba	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Alnilam	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Aoede	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Autonoe	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Callirrhoe	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Charon	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Despina	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Enceladus	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Erinome	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Fenrir	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Gacrux	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Iapetus	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Kore	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Laomedeia	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Leda	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Orus	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Puck	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Pulcherrima	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Rasalgethi	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Sadachbia	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Sadaltager	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Schedar	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Sulafat	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Umbriel	MALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Vindemiatrix	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Zephyr	FEMALE	
Serbian (Cyrillic)	Premium	sr-RS	sr-RS-Chirp3-HD-Zubenelgenubi	MALE	
Serbian (Cyrillic)	Standard	sr-RS	sr-RS-Standard-B	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Achernar	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Achird	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Algenib	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Algieba	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Alnilam	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Aoede	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Autonoe	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Callirrhoe	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Charon	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Despina	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Enceladus	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Erinome	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Fenrir	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Gacrux	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Iapetus	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Kore	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Laomedeia	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Leda	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Orus	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Puck	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Pulcherrima	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Rasalgethi	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Sadachbia	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Sadaltager	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Schedar	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Sulafat	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Umbriel	MALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Vindemiatrix	FEMALE	
